,avg_area_income,house_age,number_of_rooms,number_of_bedrooms,area_population,price,street,zip_code,state,city,is_military
1441,65841.31,5.6,6,2,48253.277,1029861.623,92901 Ray Green Apt. 953,10526-1650,FL,Ricehaven,0
1442,72257.51,5.0,6,4,33543.048,1085943.076,894 Kelley Forks Apt. 702,01028,AR,Port Joanne,0
1443,74243.75,6.3,7,4,40328.233,1713351.394,"PSC 6960, Box 0333",78454-0482,AA,APO,1
1444,71758.59,6.2,6,2,42115.146,1297619.348,"PSC 0599, Box 0119",10621,AP,APO,1
1445,67511.13,6.7,6,3,23162.547,1096052.868,3419 Smith Orchard Suite 230,58275-0126,DC,Port Jacob,0
1446,71301.01,7.3,8,4,44869.507,1920527.53,1039 Douglas Creek,65939-0004,RI,Lake Sarah,0
1447,55784.48,8.1,6,2,29304.172,1035171.06,424 Crystal Landing Suite 616,50589-4622,KS,Port Garystad,0
1448,66840.7,6.7,7,6,32705.949,1218011.061,628 Peterson Locks Suite 809,45309,KY,Meyermouth,0
1449,58098.05,7.4,6,3,43299.011,1106705.011,USS Noble,64897-0998,AA,FPO,1
1450,66252.14,5.2,5,3,33656.231,664978.874,38431 Gomez Motorway,32966,AS,Patriciahaven,0
1451,73226.2,6.7,7,4,30464.044,1316129.309,77306 Ann Plains,06518-1374,VT,Toddchester,0
1452,70138.51,6.3,6,4,33434.113,1398760.047,"PSC 2070, Box 5168",16531-0242,AA,APO,1
1453,65041.69,6.2,6,4,14486.826,759799.876,949 Joshua Route Suite 675,44078,AR,Luiston,0
1454,68167.08,6.0,6,2,13977.63,776906.327,227 Willis Divide,30955,ID,Petersview,0
1455,61300.75,5.7,7,4,29408.946,971928.987,791 Emily Key,40441-0920,GU,North Alexandria,0
1456,65175.55,6.6,6,3,29829.063,1180091.498,5837 Aguilar Parks,11641,FM,Tanyashire,0
1457,79037.52,6.0,6,2,30037.991,1201785.667,04705 Pacheco Fields,35286,SC,West Stephanie,0
1458,75985.8,6.4,7,5,50003.087,1591234.773,2680 Jennifer Extensions Apt. 775,44839,AK,North Mike,0
1459,35963.33,3.4,8,3,24435.777,143027.364,166 Terry Grove,18054,PR,South Michaelhaven,0
1460,65069.9,6.2,5,3,36778.293,1091143.399,77298 Tracy Valley Apt. 122,04277,WA,Whiteville,0
1461,60712.2,6.3,7,3,47783.305,1249173.691,318 Erica Dam Apt. 542,75984,GA,East Kimberlyborough,0
1462,77456.19,7.2,8,3,45581.922,2002028.632,9073 White Hills Apt. 440,95391,DC,Port Ericfort,0
1463,61370.32,6.5,6,4,20600.511,824540.896,7756 Martin Row,31478-4239,IL,East Kevinside,0
1464,79863.29,6.7,6,3,35048.263,1511526.921,622 Duncan Stream,17463-7935,AZ,West Timothyberg,0
1465,57980.95,6.2,8,6,25053.975,994257.535,0379 Hale Path Suite 053,34885-9166,NC,South Hailey,0
1466,63600.69,7.4,5,2,53539.197,1345296.554,636 Bryan Light Suite 972,80278-9913,MT,Port Daniel,0
1467,62113.52,5.0,8,6,29401.144,1166399.672,3978 Jacob Expressway Suite 998,93126-7393,ID,Port Philipchester,0
1468,82810.89,7.1,6,4,39779.647,1820981.219,55494 Robin Orchard,49146-3130,MP,East Nicholas,0
1469,69380.84,6.2,6,4,25327.687,1023965.403,5119 Hess Circles,26660,FM,Gouldview,0
1470,69632.04,4.7,5,2,34641.565,889385.902,USS Harris,57241-4816,AP,FPO,1
1471,60377.61,4.0,7,4,29114.288,616738.208,688 Hernandez Place Apt. 978,30710-3277,NJ,Marisaland,0
1472,82103.5,6.7,7,6,49015.285,1784260.849,112 Bradley Knoll,39925,IA,North Tylerburgh,0
1473,49856.23,6.8,7,5,51528.836,1050541.314,Unit 6923 Box 8144,20812,AP,DPO,1
1474,68386.98,6.8,6,2,37894.65,1389223.607,USNS Beard,45652-4890,AA,FPO,1
1475,78288.96,6.4,7,5,29197.336,1423908.258,USS Levy,10092-3601,AP,FPO,1
1476,60762.47,4.8,8,3,46303.365,1069238.5,35040 Mark Via,16909,FL,West Stacey,0
1477,58913.3,5.5,7,3,45563.717,1007856.266,058 Megan Circles Suite 646,71806-0166,CA,Joyceland,0
1478,65580.06,4.6,6,3,48220.315,924346.165,140 Whitney Alley,49843,AZ,Mccartyside,0
1479,77021.42,6.3,7,3,27855.395,1453312.468,170 Erickson Keys Suite 106,98322-7567,RI,North Cheryl,0
1480,78276.57,4.4,5,4,21371.924,782656.08,5534 Lang Circle Apt. 477,26767,MT,Port Brianshire,0
1481,71336.15,4.9,7,3,25377.137,803689.152,711 Brown Streets,80655,MA,West Christinahaven,0
1482,77528.12,6.9,7,4,23976.714,1439875.64,23394 Jacobson Rapid Apt. 025,89328,AR,Davischester,0
1483,68195.03,6.6,7,6,26921.604,1270869.783,714 Snyder Ways Suite 823,43026,PA,Port Patriciaberg,0
1484,70834.02,4.3,7,5,53490.135,1347279.207,48921 Jamie Radial,07539-1028,PA,East Lorihaven,0
1485,94670.05,6.9,8,4,39522.91,2186194.793,401 Michael Drives Apt. 391,44690,TN,Port Lisa,0
1486,48524.43,7.4,6,2,41554.07,1082486.679,368 Christine Mews Suite 162,08842-1981,NV,Port Justinchester,0
1487,83403.45,7.0,9,3,26319.72,1700109.608,USNV Myers,04299,AA,FPO,1
1488,75219.1,7.3,6,3,37863.582,1623100.84,16051 Jared Centers Apt. 104,02346-6849,AL,Port Greg,0
1489,68145.92,5.5,5,3,39187.766,943309.449,0470 Marquez Forest Apt. 954,37099,ND,Gutierrezfort,0
1490,84913.98,4.8,6,2,46136.03,1409684.485,53800 William Causeway Suite 602,92881-0851,TX,Wallaceland,0
1491,82336.99,6.6,6,3,37965.374,1326481.675,1470 Angela Bridge,05823-8649,DE,Taylorton,0
1492,51962.16,5.5,6,3,17403.091,404643.602,613 Walls Motorway Apt. 209,47296,SD,Allenshire,0
1493,57169.42,6.0,6,4,47966.917,1176655.085,14455 Jackson Point Apt. 513,07029-4712,ND,Davisside,0
1494,57925.04,3.2,6,2,43867.845,633875.93,1383 Cathy Common,63027,RI,North Tinaborough,0
1495,77905.83,5.0,7,6,29282.574,1390251.42,"PSC 8265, Box 9914",20327,AP,APO,1
1496,62714.55,4.9,5,3,41998.569,861138.184,485 Whitney Shoals,50907-1426,NJ,New Nancy,0
1497,64901.03,4.5,6,3,47452.385,1151233.095,1158 Beth Hills Suite 739,88438-6320,TN,Kellybury,0
1498,51156.74,5.6,6,2,25753.283,686644.61,23708 Klein Stream Suite 762,52517-8911,AR,Saratown,0
1499,63766.77,7.0,7,6,33036.2,1261681.961,19279 Nelson Road Apt. 815,66666,FL,Kennedymouth,0
1500,61460.94,6.7,7,6,40814.929,1327811.343,0562 Kenneth Road,86787-9400,FM,Port Joshua,0
1501,61907.59,7.0,6,3,43828.947,1339096.077,7521 Gregory Meadows,93230-5255,CO,East Johntown,0
1502,72805.15,4.7,7,6,30874.699,987355.961,USNV Cantrell,40438,AP,FPO,1
1503,66204.57,5.6,8,5,36185.05,1384478.305,23596 Hamilton Avenue Suite 837,95493-2590,MS,Matthewmouth,0
1504,74548.14,6.4,5,3,40444.191,1168919.401,USNV Stanley,27028-3977,AP,FPO,1
1505,76453.79,6.2,5,4,51497.666,1522099.831,493 Murphy Corner,33967-4123,NV,Michelleport,0
1506,79354.62,6.2,5,3,31568.896,1260374.966,Unit 1144 Box 0152,59378,AE,DPO,1
1507,70064.24,5.4,4,3,28122.233,857762.317,Unit 3834 Box 7401,64737-4858,AA,DPO,1
1508,74559.72,5.2,6,2,29892.068,1126450.426,969 Phillips Club,40096,MT,New Diana,0
1509,82321.73,5.9,6,2,48616.265,1574084.927,537 Gonzalez Plaza,81042,ME,Mccarthyland,0
1510,43526.81,6.1,6,2,39760.206,469262.816,5684 White Brooks,95549,AR,Port Josephtown,0
1511,71769.86,6.1,6,4,28173.394,1114169.037,96301 Allison Falls Suite 515,66573-9604,GU,New Courtney,0
1512,89056.92,3.4,7,5,60658.296,1792368.627,Unit 0303 Box 1245,90327,AP,DPO,1
1513,66418.43,5.7,8,3,45319.993,1383842.185,7082 Mosley Crest Apt. 431,80069,MI,East Walterfort,0
1514,44439.87,5.6,7,5,37934.967,691318.24,47971 Larry Ville Suite 410,68512,NC,Tylershire,0
1515,69343.01,5.9,9,5,30113.833,1245070.338,173 Richard Well,77886-1242,OK,Rachelbury,0
1516,95997.67,6.7,6,3,47128.881,2220799.069,86892 Webb Trafficway Suite 809,84457-8708,UT,Angelachester,0
1517,62616.17,4.8,6,2,31010.221,854815.118,547 Howard Alley Suite 447,59356,ND,Nicoleville,0
1518,76393.85,7.3,9,3,46361.695,2092348.377,581 Derek Coves,37956-4189,PW,Josephburgh,0
1519,55840.17,5.0,7,3,30795.108,781213.067,Unit 7278 Box 9019,72927,AE,DPO,1
1520,69882.27,5.6,5,4,19544.752,726883.869,074 Davidson Row,44303-5567,WV,Lake Davidbury,0
1521,87099.19,6.8,6,3,44581.748,1640990.378,50864 Chang Manors Apt. 505,55244-2271,KY,Kimshire,0
1522,67716.75,6.4,7,5,40562.189,1535781.96,3914 Gina Turnpike,59492,GA,East Valerie,0
1523,69624.79,6.6,7,4,57644.209,1737759.05,283 Mcdonald Keys,15244-6859,WI,Colemanmouth,0
1524,78706.68,5.9,8,4,36414.729,1550702.478,120 Peterson Place Apt. 673,93623,OH,West Aaron,0
1525,61321.59,5.5,9,5,29888.765,1348873.427,43045 Felicia Ports,62660,VA,Crossbury,0
1526,62709.71,5.7,7,3,34182.496,955445.854,10208 Kimberly Flats,11608,TX,New Jasonchester,0
1527,66300.51,6.7,8,6,38501.955,1467910.569,27274 Gordon Street,74388,NC,West Loriland,0
1528,75126.81,8.0,7,5,36544.319,1742938.776,383 Joseph Road,16085,FM,Natashahaven,0
1529,68251.84,8.3,7,6,38203.174,1795630.913,42685 Donna Prairie,38121-2420,OK,Andersonbury,0
1530,85175.2,7.8,7,3,3285.451,1305972.22,792 Angela Forks,00472-1022,WI,South Tylerfort,0
1531,62381.92,6.8,9,6,31391.268,1433542.021,0405 Miranda Bridge,42100,MP,Roseburgh,0
1532,69099.4,5.6,5,3,37540.31,921396.975,136 Linda Manor,99577,MI,West James,0
1533,73246.82,4.9,7,4,47332.139,1405399.855,046 Emma Brooks Suite 819,38576-3876,OH,Lake Christine,0
1534,59901.83,5.7,8,6,30210.765,1088548.827,343 Samuel Pass Suite 476,70939,ME,Kimberlyberg,0
1535,55038.06,4.5,8,5,27701.021,738030.65,USNS Greene,65033-4012,AA,FPO,1
1536,69505.11,7.4,10,5,48112.2,2235294.718,0665 Dawn Overpass,82390,CA,East Sarabury,0
1537,67964.83,7.0,6,3,52831.153,1564252.526,8911 Ashley Mount,93120-1212,TX,South Brian,0
1538,71112.35,5.6,7,4,24134.414,1309937.399,818 Huffman Manor,36874-2726,VA,Bradleyberg,0
1539,76759.27,8.0,7,5,23752.361,1660770.002,97953 Martinez Tunnel Apt. 675,03085-1191,IA,Williamstown,0
1540,82988.43,6.1,8,5,31142.842,1485418.102,48349 Garcia Cove Suite 251,82266-4694,NV,Port Jessica,0
1541,71106.74,5.5,5,4,25861.928,886124.726,65540 Deborah Lakes Suite 696,36354,MS,South Williamburgh,0
1542,75516.46,6.2,6,4,35521.049,1411024.044,858 Melanie Ridge,46546-6515,WV,Port Elizabethland,0
1543,60805.1,4.2,7,3,31185.883,671343.942,29430 Garza Mall,27750-6274,LA,Smallmouth,0
1544,61865.42,5.9,6,2,41492.18,992585.382,07367 Jason Square Apt. 543,91157,DC,Lake Jenniferburgh,0
1545,64241.79,5.3,7,6,27768.585,944590.159,9425 Chad Ways Suite 792,26354,MD,North Melissa,0
1546,77697.24,6.1,7,4,40523.289,1399909.049,3426 Tamara Circles Apt. 239,47214-8682,DC,South Mauricefurt,0
1547,63044.46,5.9,5,4,32725.28,865099.523,392 Jonathan Divide,01024-1699,ND,Donnaland,0
1548,74102.49,6.2,6,4,43971.514,1394423.556,"PSC 9526, Box 2287",35608,AE,APO,1
1549,62514.11,4.9,6,3,40891.616,813807.7,119 Nichols Flats,49220,MS,New Robert,0
1550,63237.57,7.4,5,2,55849.948,1316180.494,USNV Cunningham,38594-5290,AA,FPO,1
1551,75951.45,5.4,6,3,31125.559,1212205.341,100 Garcia Track Apt. 378,87806,KY,Schneidermouth,0
1552,66803.02,6.3,8,5,57970.243,1769484.893,"PSC 8784, Box 4657",65551,AE,APO,1
1553,45347.15,5.5,7,4,31335.595,541953.906,620 Fletcher Hollow Apt. 171,45245,NC,North Catherine,0
1554,67722.85,6.9,7,4,37869.937,1494101.445,48910 Lyons Forge,62094,VA,West Dillonmouth,0
1555,58108.49,4.6,5,3,37642.027,856022.862,USCGC Jones,12026,AP,FPO,1
1556,60871.6,6.0,7,6,38111.353,1427842.506,7535 Adams Square,29202,DC,New Leonside,0
1557,76087.15,5.0,7,5,27616.095,1228138.129,17616 Nguyen Cove Apt. 639,61768,RI,Osbornetown,0
1558,73965.37,5.1,6,2,34440.641,1168627.651,355 Black Villages Suite 934,31957-1566,PR,Chadhaven,0
1559,69931.4,6.1,5,2,52079.188,1389287.474,26984 Kathryn Vista,97504-1679,AZ,Scottborough,0
1560,77316.19,4.1,5,2,51096.889,1243981.946,46648 Gaines Plaza Apt. 852,20962-7889,WA,Jordanmouth,0
1561,76896.79,4.3,8,4,52733.988,1584439.713,24523 Reed Passage,24610,CA,Watsonside,0
1562,76919.3,4.8,7,4,52945.843,1622837.353,3780 Diana Parkway,80300,PR,Nicoletown,0
1563,64402.13,5.6,8,4,24965.902,1031146.755,806 Matthew Locks Apt. 999,14831-8346,LA,East Kurt,0
1564,58410.57,7.9,5,4,31189.364,1098518.134,995 Lisa Prairie Apt. 742,11086-9016,KY,Carolinebury,0
1565,53427.88,5.8,7,3,34538.755,909781.467,479 Little Isle Suite 536,30893,FL,West Anthonystad,0
1566,73649.4,6.5,5,4,47992.345,1431517.439,571 Fletcher Mountains Apt. 828,06781-5577,AZ,New Vincenttown,0
1567,93455.95,4.8,6,2,31135.513,1636996.074,67689 Christopher Viaduct,32369,PA,Normanshire,0
1568,75843.3,5.8,6,4,61126.732,1658974.567,85431 Berry Ports,30468,VA,New Ricky,0
1569,62021.2,6.0,8,5,35276.653,1168887.459,76096 Sharp Branch Apt. 712,53631,MA,Christinahaven,0
1570,77064.26,6.7,7,3,43570.942,1720258.777,207 Edwards Locks,57303-1553,DC,Coreyshire,0
1571,77785.19,4.3,5,2,43301.326,1129408.87,21900 Jonathan Roads,55102,CO,Stephensonport,0
1572,61784.06,6.0,6,2,27725.856,778836.923,674 Renee Rue,02616-3040,VI,Angelaland,0
1573,78827.01,5.9,6,4,32865.028,1276471.581,USCGC Patrick,08538-2530,AP,FPO,1
1574,64767.87,4.7,7,5,26414.747,839426.122,63382 William Pike Apt. 544,25679-4569,ND,West Jenniferborough,0
1575,51457.38,6.0,6,3,42889.666,794075.862,7068 Simmons Drives,57978-7303,DC,Hendersonberg,0
1576,66233.86,6.9,7,6,29548.19,1372549.782,4855 Tamara Brooks,65495,DE,Wendyfurt,0
1577,72196.34,5.5,5,2,32255.908,1084539.387,59229 Allen Viaduct Apt. 806,30525-7585,NV,Lake Brandy,0
1578,50926.78,4.5,6,4,33663.669,211017.97,707 Richard Unions,98013-1254,OR,Larsonstad,0
1579,56086.57,7.1,7,3,33454.084,1186372.179,48614 Martin Causeway Apt. 157,75999-0775,AK,Alvaradofort,0
1580,68985.15,5.8,8,6,16288.315,1140918.805,062 Villa Spurs Apt. 442,88100-0382,NC,Whitefurt,0
1581,48855.85,7.7,8,5,49890.508,1471828.129,584 Walker Harbor,92619,NY,Smithfort,0
1582,63499.84,4.4,6,3,38263.484,803259.613,55294 Christopher Field,68753-4955,AK,Forbeston,0
1583,73218.35,5.4,6,4,34818.718,1124719.49,4720 Lynch Ports,77989,CA,Edwardsmouth,0
1584,83637.53,6.4,6,2,25962.771,1396401.022,75962 Kyle Dam,92136,CA,Robertside,0
1585,48879.1,6.2,8,3,30730.402,802274.129,5220 Katherine Drives Suite 091,25994-8952,VA,Haleyberg,0
1586,77187.85,6.3,6,4,35106.546,1646662.911,9218 Dixon Square,34468,TX,East Staceyshire,0
1587,72441.38,6.3,6,4,38368.28,1202621.178,4912 Margaret Rapid,24424,AL,North Lindsay,0
1588,57812.84,4.3,7,5,46060.37,1066768.0,347 Howard Mission,60692-1256,CA,Mariashire,0
1589,64811.17,6.2,6,3,40549.357,1153135.22,Unit 7075 Box 5001,66418-2839,AA,DPO,1
1590,86563.1,5.2,7,4,44920.246,1706110.86,322 Todd Extensions,39027-6684,MT,New Christineberg,0
1591,86586.87,4.8,6,2,40282.037,1543913.433,1550 Stout Harbors,92441-4004,AK,Lake Ashleyhaven,0
1592,49601.06,4.5,5,2,33836.928,302307.401,4544 Timothy Coves,93635-9944,TX,Barnetthaven,0
1593,71920.68,6.7,7,6,26341.096,1134055.403,5784 Cole Ridge,64190,OH,Nixonport,0
1594,68355.44,7.0,6,4,38950.155,1352756.753,USCGC Brewer,97523-6665,AE,FPO,1
1595,64350.28,6.8,7,3,69592.04,1772390.553,48205 Bass Viaduct,26521-3726,VA,North Victormouth,0
1596,61481.21,4.8,7,3,39586.384,1014450.654,20726 Victor Alley Apt. 746,72242,KS,West Alexisstad,0
1597,39294.04,5.9,5,4,43183.516,781137.462,829 Bonnie Rue Suite 653,35797-3131,MP,Yorkville,0
1598,59078.51,6.0,5,4,34655.94,921238.358,52556 Peter Roads Apt. 021,38105-4827,GA,Josephton,0
1599,57972.56,5.0,6,4,40092.516,790555.52,9886 John Burg,07315,RI,Bentonville,0
1600,79689.72,5.9,6,3,38313.829,1420648.281,USNV Rhodes,56575,AP,FPO,1
1601,47018.07,5.3,6,4,23925.621,377618.97,665 Ellis Meadows,83301-0274,ND,Oliviatown,0
1602,56252.24,5.5,6,4,44305.722,945079.532,396 Blackwell Parks Suite 376,84067,OR,Ramosmouth,0
1603,65741.4,7.4,7,4,37647.666,1630952.884,9477 David Courts,51513-3648,AS,New Michaelstad,0
1604,53066.37,6.8,8,3,19103.127,1009972.083,72496 Davis Street,98546-2576,NY,Port Daniel,0
1605,71368.04,6.0,7,6,35376.991,1372806.616,903 Owens Avenue Suite 924,80934-1465,NH,Lake Lisaville,0
1606,40752.71,5.5,6,4,41565.026,560598.538,44981 Rachel Ports,93456-0617,AR,Port Robert,0
1607,64296.5,7.1,8,5,37562.548,1484653.884,46929 Butler Springs Suite 977,04777,OH,Bakerstad,0
1608,50172.57,6.3,7,4,32764.436,940138.961,59958 Austin Heights,90545-5499,MS,Lake Julie,0
1609,70564.72,6.7,6,2,37339.556,1354077.498,4188 Shannon Divide Suite 008,37093,MT,Port Joseph,0
1610,67866.9,5.4,9,5,43122.574,1400961.279,94209 Hamilton Crossroad,49698,IA,Newtonhaven,0
1611,77106.5,7.1,5,2,36215.159,1426832.049,388 Diaz Tunnel,50335,TN,Coxberg,0
1612,74418.47,5.7,6,4,27089.049,1031737.385,66754 Reed Village,92664,MT,Boyleshire,0
1613,58002.72,7.3,7,6,30249.03,1244248.525,21205 Elliott Vista Apt. 083,14562,MA,Port Kathryn,0
1614,63217.17,7.0,5,2,31925.675,1070868.067,21055 Carroll Ports Suite 218,28239,IA,South Joseph,0
1615,49740.18,4.7,6,4,25545.924,493350.031,64092 Mcdowell Squares Apt. 321,06000,AL,Colonchester,0
1616,75361.24,5.5,7,3,23530.906,1228323.225,28154 Jessica Neck,34931-0581,AR,New Steven,0
1617,62594.98,5.5,7,3,46459.251,1427026.945,033 Lisa Highway Apt. 341,37661,PA,Deckerbury,0
1618,62212.56,7.3,7,6,40620.663,1504664.281,0010 Gregory Loaf,34651-0718,VA,South Ericfort,0
1619,60610.61,4.0,5,4,49512.909,689155.568,"PSC 8596, Box 3570",98699-4988,AE,APO,1
1620,82777.07,5.2,7,5,42582.935,1481171.234,19322 Jason Stream,73773-6900,FL,South Erikmouth,0
1621,50716.04,6.4,8,5,35879.914,1092649.709,57489 Jennifer Spring Suite 154,65823-9817,ID,East Elizabeth,0
1622,61905.96,5.7,7,6,36380.57,962581.688,780 Clements Corners Suite 052,24966-9986,TN,North Sharon,0
1623,68246.93,3.9,7,3,24553.46,688479.293,759 Alexander Cliffs,20003-6583,VA,Port Bruce,0
1624,85174.04,5.0,5,4,38773.021,1363106.125,USCGC Paul,56892,AE,FPO,1
1625,63342.85,5.0,6,2,25009.061,826328.108,26725 Rodriguez Locks Apt. 364,97315-7256,MO,North John,0
1626,74022.05,5.9,7,4,36533.838,1434575.11,"PSC 8414, Box 7571",04809,AP,APO,1
1627,78866.67,6.3,6,3,39816.749,1509422.58,56299 Angela Center Suite 035,51190,OK,Thompsonstad,0
1628,71721.42,2.7,7,6,10704.822,395440.202,92426 Bennett Islands,44484,PW,Clintonberg,0
1629,76076.29,6.2,7,6,46298.316,1765809.432,148 Steven Port,04720-2788,KY,Morganville,0
1630,52568.68,7.1,6,2,38555.068,1135676.183,4682 Brett Canyon Suite 969,50894-5205,WA,Josephshire,0
1631,69851.71,5.8,7,3,19560.213,1006227.535,1233 Dave Burg,70012,MO,Simsfurt,0
1632,58068.91,5.4,6,3,29519.885,576387.175,93524 Barton Plains,92953,MN,Haroldtown,0
1633,60134.27,4.3,8,3,39200.867,1044615.522,76054 Brooks Oval,79803,IA,Kennethshire,0
1634,72967.54,6.0,6,4,49140.669,1765352.366,37874 Hernandez Point,37527,NH,Paulberg,0
1635,63820.4,7.3,6,3,28737.111,1049632.181,948 Jordan Parks Suite 211,57202,MP,East Shannonbury,0
1636,78700.97,6.9,7,4,35193.916,1456969.577,50073 Karen Radial,99290-5854,MI,South Lorimouth,0
1637,62806.3,5.6,8,4,33498.932,1331374.948,935 Heather Shore,66865-3409,MT,Gonzalezmouth,0
1638,71595.18,6.6,8,5,37271.156,1779874.754,006 Matthew Cliff,53572,VA,Carlosfort,0
1639,85441.49,4.8,7,6,46302.402,1601152.932,8518 Duffy Lights,85489-2577,PR,Garnershire,0
1640,86562.18,7.2,7,5,32621.105,1702528.794,04612 Howell Lodge,16392,MD,Mortonchester,0
1641,74646.85,4.5,6,4,36679.187,1123765.346,0168 Allison Stream Apt. 386,47676-7237,VI,Port Amandaville,0
1642,63686.26,5.9,8,3,18163.774,1042144.231,USCGC Mckenzie,67107-3112,AE,FPO,1
1643,60530.73,4.4,7,4,34043.227,869026.582,4599 Smith Estate,90720,MT,Richardfurt,0
1644,74826.31,5.5,7,6,32639.638,1352993.625,59827 Joyce Path,39644-7157,NJ,West Thomas,0
1645,71639.3,6.6,5,3,28995.093,945931.194,81945 Adams Cliffs Suite 280,40217,DE,New Mason,0
1646,81439.2,5.8,7,5,37565.541,1653381.313,66537 Bradley Road Suite 049,51929-5090,NJ,South Tanyaport,0
1647,85297.2,4.9,5,2,28319.633,1258957.62,"PSC 0855, Box 0799",77305-9461,AP,APO,1
1648,64044.19,4.6,5,4,32940.795,724121.673,23881 Paula Point Apt. 188,70161-8820,AS,Blairtown,0
1649,67828.48,5.0,8,5,34981.394,1067871.687,920 Hernandez Vista,54144-7957,NM,Randallstad,0
1650,60028.08,5.1,6,3,36651.519,842235.803,7891 Amber Springs Suite 295,87494-7507,WV,East Jonathanstad,0
1651,63700.26,5.4,7,6,38397.567,954154.207,6804 Alexis Terrace Suite 131,20350,GA,Robertside,0
1652,74010.16,6.4,6,2,46239.17,1356691.387,9936 Robinson Avenue Apt. 959,18340-1649,MI,Joannton,0
1653,67094.2,5.3,7,4,30022.537,1202992.884,0555 Erin Crescent Suite 520,50309-9080,CT,West Joshua,0
1654,66714.68,6.9,7,6,53185.2,1502447.917,Unit 5035 Box 2191,45785-6213,AE,DPO,1
1655,72745.45,7.6,7,4,53000.768,1947338.44,691 Vanessa Prairie,08884-3154,SD,Santanamouth,0
1656,79923.81,5.0,7,5,33828.455,1153516.919,411 Hobbs Bypass,22009-2061,SC,North Susantown,0
1657,48510.91,6.4,4,3,31451.093,414165.22,796 Newman Bypass,71532,TN,Walkerhaven,0
1658,50534.35,6.7,5,4,26627.386,723089.952,10327 Lisa Via Apt. 970,42501-3262,IL,Burnettshire,0
1659,55543.52,6.8,7,5,40063.421,1193482.503,9361 Stephen Stream,82577,AR,Port Meganfurt,0
1660,85466.39,5.6,4,3,38191.032,1380602.556,91961 Barker Plain,90756,AL,Richardsonstad,0
1661,48735.92,5.5,6,2,19682.347,151527.083,3426 Vicki Track,53858,TN,Lake Rebeccashire,0
1662,76388.55,5.6,6,2,36841.176,1114729.725,"PSC 1483, Box 6662",78821-4369,AP,APO,1
1663,73279.03,5.9,8,3,13981.435,984421.225,3465 Latoya Well,55741-4287,MI,Nelsonmouth,0
1664,64661.93,4.7,5,2,49457.179,875904.529,3737 Hartman Rue,69250-7718,ID,Reneestad,0
1665,59390.35,5.7,6,4,28995.964,788427.84,8460 Kathleen Mission Apt. 482,72016,KY,Port Amytown,0
1666,66064.53,6.7,6,4,44561.334,1444701.328,054 Carter Crescent Suite 674,11140,WA,Glennport,0
1667,72488.16,5.6,8,4,41199.252,1450393.53,974 Austin Loop Suite 256,82286,NH,Thorntonberg,0
1668,70793.72,4.6,6,3,19908.131,921321.015,USNS Miller,14408,AE,FPO,1
1669,78241.08,5.6,8,6,20547.619,1160146.171,4841 Gonzales Cliff,01252-0631,ME,Jessicaton,0
1670,72752.68,6.1,8,6,24944.342,1222689.523,USNS Davis,01516-7753,AE,FPO,1
1671,78963.89,6.9,5,3,59974.627,2004396.372,9461 Matthew Summit,35103,NC,North Kathleen,0
1672,49775.41,5.3,6,2,23557.362,454055.656,7952 Hubbard Port Apt. 171,50931-5306,FL,Scottstad,0
1673,87768.4,5.1,6,2,45801.433,1698198.751,USCGC Bowman,06884-6883,AP,FPO,1
1674,65449.35,7.2,5,4,34828.429,1193106.94,124 White Parks,45632,NH,Paulashire,0
1675,85193.98,6.1,4,4,38784.857,1275403.464,3812 Jonathan Pine,32637,NY,Russoburgh,0
1676,67933.03,3.6,6,2,42772.163,810751.725,7526 Kimberly Dam Apt. 283,35720,MT,Balltown,0
1677,50316.89,6.9,7,3,25201.55,642862.714,767 David Shores Suite 114,96682,MO,Penaport,0
1678,53974.55,5.8,6,4,41441.753,1086825.754,2670 Mcdonald Ferry,71304,MO,Ashleytown,0
1679,63049.97,5.6,6,3,24985.978,773360.698,"PSC 8678, Box 2297",71550-8900,AP,APO,1
1680,85906.91,6.5,7,5,21331.983,1500962.615,Unit 4414 Box 5798,87388,AE,DPO,1
1681,62355.35,5.4,5,4,23767.856,768301.802,4270 Stanley Rest,88463-6602,WA,West Alyssamouth,0
1682,64749.8,7.2,8,4,49537.345,1781211.414,4293 Abigail Tunnel,75636,ND,West Brandi,0
1683,75072.99,5.6,9,5,27494.296,1420469.727,031 Smith Valley,76645,ND,Lyonsbury,0
1684,79345.39,5.3,7,3,37573.575,1380215.515,53093 Robinson Turnpike Apt. 294,61227-4427,WI,East Shelly,0
1685,67682.73,5.9,6,4,37028.696,1090805.374,"PSC 1769, Box 1709",77664,AE,APO,1
